"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
3,4,2,3,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",-0.364851165749133,2,1.63514883425087,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
14,4,2,3,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.328386395191774,5,5.32838639519177,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,4,2,3,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.389699025312439,4,4.38969902531244,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
8,4,2,3,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.593227282445878,5,4.40677271755412,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
13,4,2,3,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.63409016286023,6,6.63409016286023,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
15,4,2,3,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",0.0994826237671077,4,4.09948262376711,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
2,4,2,3,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.466577964555472,3,3.46657796455547,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
5,4,2,3,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",-0.513101077964529,8,7.48689892203547,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,4,2,3,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",-0.359986749012023,5,4.64001325098798,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
4,4,2,3,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.0144966057967395,4,4.01449660579674,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
12,4,2,3,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.20293990354985,2,1.79706009645015,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,4,2,3,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.364068124303594,5,5.36406812430359,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
6,4,2,3,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.399002549238503,5,4.6009974507615,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
10,4,2,3,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.291679170820862,5,5.29167917082086,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
18,4,2,3,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.585068093659356,5,5.58506809365936,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
1,4,2,3,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",-0.220076997904107,4,3.77992300209589,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
9,4,2,3,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.352383541455492,3,2.64761645854451,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
11,4,2,3,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",0.167410783097148,2,2.16741078309715,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
3,5,2,4,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.373547006165609,2,2.37354700616561,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
14,5,2,4,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.297701223613694,5,4.70229877638631,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,5,2,4,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.240714945225045,4,4.24071494522505,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
8,5,2,4,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",0.15408556801267,5,5.15408556801267,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
13,5,2,4,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.229839223343879,6,6.22983922334388,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
15,5,2,4,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",0.21428972738795,4,4.21428972738795,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
2,5,2,4,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.27074732882902,3,3.27074732882902,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
5,5,2,4,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",-0.491801580460742,8,7.50819841953926,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,5,2,4,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",0.490777931781486,5,5.49077793178149,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
4,5,2,4,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.420424443855882,4,4.42042444385588,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
12,5,2,4,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",0.577215943019837,2,2.57721594301984,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,5,2,4,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.223899093503132,5,5.22389909350313,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
6,5,2,4,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.0883613879326731,5,4.91163861206733,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
10,5,2,4,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.540166381979361,5,5.54016638197936,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
18,5,2,4,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",-0.599026511888951,5,4.40097348811105,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
1,5,2,4,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.326835721544921,4,4.32683572154492,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
9,5,2,4,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.0050474592484534,3,2.99495254075155,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
11,5,2,4,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",0.128773052897304,2,2.1287730528973,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
3,6,2,5,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.536455974634737,2,2.53645597463474,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
14,6,2,5,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.164298066217452,5,5.16429806621745,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,6,2,5,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",-0.305675382819027,4,3.69432461718097,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
8,6,2,5,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",0.0643418786581605,5,5.06434187865816,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
13,6,2,5,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",-0.612123586516827,6,5.38787641348317,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
15,6,2,5,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.569749109540135,4,3.43025089045987,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
2,6,2,5,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.330016382783651,3,3.33001638278365,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
5,6,2,5,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",0.231241713603959,8,8.23124171360396,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,6,2,5,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",0.29241593987681,5,5.29241593987681,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
4,6,2,5,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.238218211196363,4,4.23821821119636,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
12,6,2,5,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.257378562167287,2,1.74262143783271,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,6,2,5,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.319515645038337,5,4.68048435496166,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
6,6,2,5,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",0.478901816392317,5,5.47890181639232,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
10,6,2,5,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",-0.568949231132865,5,4.43105076886714,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
18,6,2,5,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.655538422008976,5,5.65553842200898,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
1,6,2,5,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.109064574772492,4,4.10906457477249,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
9,6,2,5,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",0.0987748223822564,3,3.09877482238226,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
11,6,2,5,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",0.130518443090841,2,2.13051844309084,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
3,7,3,1,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",-0.062907255301252,2,1.93709274469875,1,1.1,1,5.6,5.7,5.7,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,7,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2","Next","155.245.28.11","cl-5",NA
8,7,3,1,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",0.533473030757159,5,5.53347303075716,1,1.1,2,5.7,5.6,5.7,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,7,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0","Next","155.245.28.9","cl-3",NA
15,7,3,1,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",0.623819626308977,4,4.62381962630898,1,1.1,3,5.5,5.7,5.8,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,7,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3","Next","155.245.28.14","cl-8",NA
13,7,3,1,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.0366078897845,6,6.0366078897845,1,1.2,1,5.7,5.6,5.7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,7,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0","Next","155.245.28.24","cl-18",NA
14,7,3,1,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.606158874835819,5,5.60615887483582,1,1.2,2,5.7,5.6,5.7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,7,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2","Next","155.245.28.8","cl-2",NA
